股票代码,股票名称,涨跌幅,最新价,最高,最低,今开,涨跌额,换手率,量比,动态市盈率,成交量,成交额,昨日收盘,总市值,流通市值,行情ID,市场类型,更新时间,最新交易日
BK0743,深证100R,0.17,1360.86,1362.42,1340.01,1346.01,2.33,0.62,1.02,25.62,28904282,127084256312.0,1358.53,16294186240000,14084013824000,90.BK0743,板块,2026-02-06 11:17:45,2026-02-06
BK0892,乳业,0.17,1219.74,1224.17,1209.6,1212.4,2.13,1.05,0.83,23.49,3169637,3594834127.0,1217.61,456830144000,431495664000,90.BK0892,板块,2026-02-06 11:17:45,2026-02-06
BK0662,在线教育,0.16,2387.67,2390.24,2342.95,2366.53,3.92,2.26,1.16,79.38,24314088,38375153173.0,2383.75,1662839808000,1500029712000,90.BK0662,板块,2026-02-06 11:17:45,2026-02-06
BK1000,宁组合,0.16,675.29,676.56,662.99,665.96,1.06,1.4,1.43,30.68,6656143,36303799066.0,674.23,5131308544000,4291263792000,90.BK1000,板块,2026-02-06 11:17:45,2026-02-06
BK0853,电子竞技,0.16,1637.67,1638.91,1601.96,1622.62,2.59,1.42,1.08,18.09,14528294,15595824694.0,1635.08,2946346512000,929564192000,90.BK0853,板块,2026-02-06 11:17:45,2026-02-06
BK0499,AH股,0.14,9709.22,9727.35,9583.18,9608.19,13.13,0.28,0.95,12.05,63675052,122452109364.0,9696.09,42316757504000,27215520512000,90.BK0499,板块,2026-02-06 11:17:45,2026-02-06
BK0514,参股券商,0.12,16383.95,16428.02,16222.91,16267.24,20.23,0.88,1.04,14.07,28079410,32159261330.0,16363.72,4499830016000,3686006624000,90.BK0514,板块,2026-02-06 11:17:45,2026-02-06
BK0912,远程办公,0.12,1761.23,1763.56,1720.17,1744.85,2.17,2.33,1.25,124.46,7766848,12084908270.0,1759.06,804238208000,712644960000,90.BK0912,板块,2026-02-06 11:17:45,2026-02-06
BK1111,AIGC概念,0.11,2490.14,2493.84,2424.0,2461.95,2.73,3.55,1.15,98.97,47273512,75360253661.0,2487.41,2736816432000,2415977440000,90.BK1111,板块,2026-02-06 11:17:45,2026-02-06
BK0957,拼多多概念,0.1,1962.97,1965.6,1910.95,1942.99,1.99,2.69,1.25,339.42,4433015,8379559504.0,1960.98,247039913000,205892594000,90.BK0957,板块,2026-02-06 11:17:45,2026-02-06
BK0677,粤港自贸,0.1,3617.87,3623.67,3576.85,3593.11,3.69,1.14,1.06,22.34,11639770,9699415820.0,3614.18,1131340672000,972362064000,90.BK0677,板块,2026-02-06 11:17:45,2026-02-06
BK0847,影视概念,0.1,1146.43,1147.95,1119.28,1139.6,1.11,2.66,1.41,-5716.96,19965688,19388005121.0,1145.32,719235696000,651180944000,90.BK0847,板块,2026-02-06 11:17:45,2026-02-06
BK0994,空间站概念,0.1,2836.96,2854.32,2795.25,2809.99,2.71,3.49,1.08,375.94,4771666,12385706213.0,2834.25,412695040000,382235696000,90.BK0994,板块,2026-02-06 11:17:45,2026-02-06
BK0637,互联金融,0.09,5697.57,5709.25,5633.09,5658.61,5.24,0.33,1.03,8.58,54030484,60337946264.0,5692.33,20872929536000,15023449344000,90.BK0637,板块,2026-02-06 11:17:45,2026-02-06
BK0656,智能电视,0.08,1421.81,1423.77,1391.52,1407.39,1.07,1.41,0.98,42.85,3831789,3548342406.0,1420.74,315737888000,295291328000,90.BK0656,板块,2026-02-06 11:17:45,2026-02-06
BK1187,小红书概念,0.07,1539.94,1541.06,1500.53,1522.45,1.08,4.91,1.19,252.6,26407947,34096122103.0,1538.86,690323600000,630272128000,90.BK1187,板块,2026-02-06 11:17:42,2026-02-06
BK0809,AI智能体,0.07,1384.26,1385.82,1354.91,1371.19,0.91,3.09,1.2,147.12,40914473,58929428471.0,1383.35,2109952560000,1920189136000,90.BK0809,板块,2026-02-06 11:17:45,2026-02-06
BK1127,AI芯片,0.07,1842.02,1845.55,1803.86,1822.77,1.25,1.94,1.01,255.46,7950206,27656330547.0,1840.77,2470940192000,1931112912000,90.BK1127,板块,2026-02-06 11:17:42,2026-02-06
BK0807,共享经济,0.06,993.63,994.43,981.34,988.24,0.59,0.92,1.14,47.82,1866656,2059254582.0,993.04,257540949000,238387014000,90.BK0807,板块,2026-02-06 11:17:45,2026-02-06
BK1048,IGBT概念,0.05,1034.22,1035.68,1020.05,1021.8,0.52,2.33,1.22,33.04,15208083,21322148785.0,1033.7,2060310560000,1466797360000,90.BK1048,板块,2026-02-06 11:17:45,2026-02-06
BK1055,虚拟数字人,0.05,1568.43,1570.95,1529.52,1550.05,0.84,4.54,1.25,24.24,39521246,57238874862.0,1567.59,3509565984000,1413287152000,90.BK1055,板块,2026-02-06 11:17:45,2026-02-06
BK1139,中特估,0.05,1255.84,1259.76,1242.07,1245.75,0.6,0.21,0.9,9.87,42073100,51636695189.0,1255.24,25142358528000,15872997120000,90.BK1139,板块,2026-02-06 11:17:42,2026-02-06
BK0685,举牌,0.04,3118.66,3139.46,3092.2,3108.12,1.11,0.19,1.01,13.06,208847,249966119.0,3117.55,119703999000,118766175000,90.BK0685,板块,2026-02-06 11:17:45,2026-02-06
BK0948,MicroLED,0.04,1301.49,1303.43,1276.62,1289.05,0.47,1.5,1.18,117.7,11366486,9840684909.0,1301.02,561455408000,509873952000,90.BK0948,板块,2026-02-06 11:17:45,2026-02-06
BK1130,时空大数据,0.02,1788.43,1794.31,1751.67,1769.02,0.42,2.74,1.18,350.26,4265278,9467339586.0,1788.01,387065040000,347734128000,90.BK1130,板块,2026-02-06 11:17:45,2026-02-06
BK0500,HS300_,0.02,12624.16,12642.53,12469.25,12513.68,2.23,0.36,0.96,14.08,119768192,305930995952.0,12621.93,67261926656000,51912370432000,90.BK0500,板块,2026-02-06 11:17:45,2026-02-06
BK1629,AI应用,0.0,949.96,951.16,928.29,940.71,-0.01,2.46,1.11,79.39,43545696,80277118581.0,949.97,4046183008000,3582422784000,90.BK1629,板块,2026-02-06 11:17:42,2026-02-06
BK1147,SPD概念,0.0,1201.8,1214.71,1193.45,1204.32,0.02,2.95,2.97,73.91,2495981,2229246536.0,1201.78,107397907000,82111827000,90.BK1147,板块,2026-02-06 11:17:42,2026-02-06
BK0672,沪企改革,0.0,3061.82,3068.69,3034.36,3047.14,-0.13,0.52,1.02,24.71,4834856,4968797853.0,3061.95,976767552000,878831984000,90.BK0672,板块,2026-02-06 11:17:45,2026-02-06
BK0814,大飞机,0.0,2123.01,2129.95,2088.23,2101.63,-0.08,1.68,1.11,91.81,19861079,38442154164.0,2123.09,2537004336000,2157887776000,90.BK0814,板块,2026-02-06 11:17:45,2026-02-06
BK1112,破净股,-0.01,1569.69,1576.67,1558.09,1564.01,-0.22,0.35,0.94,8.48,79743358,45931670797.0,1569.91,20546156544000,15242818560000,90.BK1112,板块,2026-02-06 11:17:42,2026-02-06
BK1025,预制菜概念,-0.01,1258.71,1261.1,1245.79,1253.01,-0.11,1.63,1.31,68.48,11063261,8373191336.0,1258.82,690136384000,510786176000,90.BK1025,板块,2026-02-06 11:17:45,2026-02-06
BK0946,EDA概念,-0.01,1549.3,1552.02,1524.39,1538.02,-0.22,1.2,0.93,-37.38,1164945,3749449168.0,1549.52,270857344000,251831697000,90.BK0946,板块,2026-02-06 11:17:45,2026-02-06
BK0940,网红经济,-0.02,860.41,861.06,844.5,852.87,-0.19,2.84,1.24,63.25,45177509,54484144094.0,860.6,1907394000000,1677119536000,90.BK0940,板块,2026-02-06 11:17:45,2026-02-06
BK1118,数据确权,-0.03,1727.04,1729.03,1689.39,1711.1,-0.5,2.76,1.16,-95.37,5663936,7587382916.0,1727.54,299085040000,285382960000,90.BK1118,板块,2026-02-06 11:17:42,2026-02-06
BK1635,长期破净,-0.04,1021.31,1025.93,1014.02,1017.46,-0.43,0.41,1.0,8.53,62029160,32701478615.0,1021.74,13860918784000,9200445952000,90.BK1635,板块,2026-02-06 11:17:45,2026-02-06
BK0959,数字阅读,-0.04,1695.26,1699.07,1663.63,1684.3,-0.68,1.09,1.1,38.32,2037468,2861692092.0,1695.94,201889492000,183305618000,90.BK0959,板块,2026-02-06 11:17:45,2026-02-06
BK0997,NFT概念,-0.04,2031.81,2033.84,1984.13,2011.8,-0.84,3.13,1.2,-95.93,20007736,25208335556.0,2032.65,721093904000,676640800000,90.BK0997,板块,2026-02-06 11:17:42,2026-02-06
BK0524,参股期货,-0.04,34653.8,34768.41,34221.75,34374.77,-14.04,0.66,1.0,12.47,12050354,14371030810.0,34667.84,3348193680000,2745093056000,90.BK0524,板块,2026-02-06 11:17:45,2026-02-06
BK0636,B股,-0.04,941.88,942.9,937.28,940.63,-0.34,0.14,1.39,33.02,356630,59312432.0,942.22,680781312000,111843857000,90.BK0636,板块,2026-02-06 11:17:45,2026-02-06
BK0505,中字头,-0.05,9895.35,9927.12,9772.57,9817.54,-5.16,0.31,0.86,12.45,34093010,43067236069.0,9900.51,16613777408000,10669415424000,90.BK0505,板块,2026-02-06 11:17:45,2026-02-06
BK0718,证金持股,-0.05,1533.19,1537.54,1520.41,1525.96,-0.72,0.31,0.91,11.06,77668485,116589341481.0,1533.91,38906072064000,30627730688000,90.BK0718,板块,2026-02-06 11:17:45,2026-02-06
BK1153,多模态AI,-0.06,1460.86,1462.95,1430.16,1448.14,-0.81,2.3,1.04,131.64,11201755,24486583366.0,1461.67,1183564752000,1037895680000,90.BK1153,板块,2026-02-06 11:17:45,2026-02-06
BK0610,央视50_,-0.07,2541.58,2548.27,2526.73,2535.06,-1.71,0.21,0.99,9.88,15317498,47781805053.0,2543.29,16597642240000,11776988672000,90.BK0610,板块,2026-02-06 11:17:45,2026-02-06
BK0923,抖音概念(字节概念),-0.1,1728.24,1730.56,1684.11,1709.37,-1.66,4.75,1.19,182.18,38777743,57764445668.0,1729.9,1906624816000,1790771120000,90.BK0923,板块,2026-02-06 11:17:45,2026-02-06
BK1641,红利股,-0.1,998.21,1002.45,990.5,993.78,-0.95,0.19,1.06,8.3,29652379,28645244981.0,999.16,18971754752000,13440296448000,90.BK1641,板块,2026-02-06 11:17:45,2026-02-06
BK0904,广电,-0.11,1904.92,1908.3,1865.51,1889.32,-2.16,1.98,1.22,-173.51,6227646,4859767589.0,1907.08,273920560000,257744144000,90.BK0904,板块,2026-02-06 11:17:45,2026-02-06
BK0612,上证180_,-0.12,1775.28,1778.97,1758.71,1764.32,-2.12,0.28,0.91,12.05,76726687,159580266090.0,1777.4,49714955008000,36818254592000,90.BK0612,板块,2026-02-06 11:17:45,2026-02-06
BK0711,券商概念,-0.19,1211.81,1217.37,1204.62,1207.14,-2.28,0.46,0.9,17.99,13066917,18027019527.0,1214.09,4279866048000,3615513344000,90.BK0711,板块,2026-02-06 11:17:45,2026-02-06
BK1159,Sora概念,-0.23,2060.43,2064.49,1995.85,2037.95,-4.75,4.62,1.08,-179.58,14821594,26346382817.0,2065.18,545632064000,517974208000,90.BK1159,板块,2026-02-06 11:17:42,2026-02-06
BK1110,Web3.0,-0.26,2233.06,2236.34,2177.87,2208.8,-5.85,4.63,1.34,-96.29,20086307,32875353761.0,2238.91,612099840000,578937392000,90.BK1110,板块,2026-02-06 11:17:42,2026-02-06
BK1001,内贸流通,-0.26,1476.48,1477.48,1461.99,1472.59,-3.84,1.64,1.36,43.48,29669718,26788775173.0,1480.32,1545604928000,1438030224000,90.BK1001,板块,2026-02-06 11:17:42,2026-02-06
BK0825,新零售,-0.28,1159.03,1159.47,1146.4,1156.4,-3.27,1.47,1.36,25.94,31156519,30028571320.0,1162.3,2600850848000,2422780512000,90.BK0825,板块,2026-02-06 11:17:45,2026-02-06
BK0992,REITs概念,-0.28,870.38,873.31,864.87,868.25,-2.46,0.78,0.94,-33.22,6696616,4861759287.0,872.84,778699568000,725898080000,90.BK0992,板块,2026-02-06 11:17:45,2026-02-06
BK0924,地摊经济,-0.28,2268.46,2270.9,2242.88,2267.89,-6.45,1.52,1.34,30.21,6094353,5657580764.0,2274.91,575628160000,523626128000,90.BK0924,板块,2026-02-06 11:17:45,2026-02-06
BK0916,氮化镓,-0.3,1895.04,1898.2,1861.05,1879.02,-5.69,2.27,1.14,101.29,9114430,23192861958.0,1900.73,1338046912000,1267042496000,90.BK0916,板块,2026-02-06 11:17:45,2026-02-06
BK0611,上证50_,-0.3,2164.54,2168.77,2146.06,2153.6,-6.61,0.17,0.92,11.57,28004291,80490737162.0,2171.15,28545027328000,23010619904000,90.BK0611,板块,2026-02-06 11:17:45,2026-02-06
BK0999,茅指数,-0.31,804.07,805.64,797.37,801.34,-2.54,0.57,1.02,20.44,10235042,64883654601.0,806.61,13943243008000,11837728000000,90.BK0999,板块,2026-02-06 11:17:45,2026-02-06
BK0979,低碳冶金,-0.35,1099.7,1109.1,1087.88,1094.69,-3.86,0.46,0.8,22.47,3120976,1338644449.0,1103.56,336111952000,326061856000,90.BK0979,板块,2026-02-06 11:17:45,2026-02-06
BK0817,昨日触板,-0.35,34.07,34.07,33.36,33.61,-0.12,6.45,0.6,155.82,7797774,10026207817.0,34.19,161051368000,147086078000,90.BK0817,板块,2026-02-06 11:17:45,2026-02-06
BK1107,科创板做市商,-0.36,1547.36,1553.47,1537.5,1544.01,-5.54,0.34,0.81,13.73,4074611,5832886238.0,1552.9,2049945952000,1714350224000,90.BK1107,板块,2026-02-06 11:17:45,2026-02-06
BK1049,EDR概念,-0.36,1935.95,1941.63,1899.11,1926.87,-6.94,2.01,1.23,616.78,2584009,5201880066.0,1942.89,347243872000,334583936000,90.BK1049,板块,2026-02-06 11:17:45,2026-02-06
BK1186,首发经济,-0.44,1244.86,1245.86,1223.41,1237.09,-5.55,2.87,1.22,-77.34,11717193,11028868020.0,1250.41,407274080000,359508496000,90.BK1186,板块,2026-02-06 11:17:42,2026-02-06
BK1636,红利破净股,-0.49,1026.6,1032.52,1022.44,1028.36,-5.05,0.16,1.04,7.29,19484926,14133960393.0,1031.65,12977290752000,8500886016000,90.BK1636,板块,2026-02-06 11:17:42,2026-02-06
BK0715,航母概念,-0.5,1200.38,1207.05,1184.61,1196.25,-6.08,1.3,1.07,55.62,8327736,20664890887.0,1206.46,1288861456000,1254063760000,90.BK0715,板块,2026-02-06 11:17:45,2026-02-06
BK1185,冰雪经济,-0.5,1177.43,1179.75,1164.43,1175.7,-5.97,1.76,1.19,-76.86,6911749,7582095526.0,1183.4,375079088000,342183024000,90.BK1185,板块,2026-02-06 11:17:45,2026-02-06
BK1151,短剧互动游戏,-0.51,1556.99,1560.13,1510.74,1544.62,-7.95,4.45,1.22,1267.69,19870134,29257580670.0,1564.94,638354832000,580766752000,90.BK1151,板块,2026-02-06 11:17:45,2026-02-06
BK0625,通用航空,-0.53,6915.85,6928.68,6829.47,6900.72,-37.16,0.82,0.91,-74.83,7391397,12784995617.0,6953.01,1270605360000,1091294608000,90.BK0625,板块,2026-02-06 11:17:45,2026-02-06
BK0811,超级品牌,-0.55,2360.82,2377.76,2355.7,2369.42,-13.09,0.52,0.99,19.69,4930093,20873666335.0,2373.91,7882659072000,5027835136000,90.BK0811,板块,2026-02-06 11:17:45,2026-02-06
BK1172,AI语料,-0.67,1259.61,1262.13,1228.29,1254.59,-8.5,4.34,1.18,261.39,16586238,21349280884.0,1268.11,538892464000,490347424000,90.BK1172,板块,2026-02-06 11:17:42,2026-02-06
BK0965,社区团购,-0.68,1022.39,1025.74,1011.52,1024.04,-7.01,1.88,1.5,93.57,9161076,7212188094.0,1029.4,594330896000,420243120000,90.BK0965,板块,2026-02-06 11:17:45,2026-02-06
BK0674,蓝宝石,-0.77,3644.18,3653.5,3579.6,3624.53,-28.11,2.77,1.28,1763.16,8049602,16072587855.0,3672.29,736841152000,699671952000,90.BK0674,板块,2026-02-06 11:17:45,2026-02-06
BK1169,Kimi概念,-0.78,1425.72,1428.94,1385.46,1414.16,-11.19,4.8,1.1,47.36,5670928,12627222367.0,1436.91,523158416000,484457232000,90.BK1169,板块,2026-02-06 11:17:45,2026-02-06
BK0933,退税商店,-0.82,1537.24,1552.32,1518.12,1552.32,-12.75,2.01,1.75,66.15,3536441,3545932044.0,1549.99,182733966000,178284553000,90.BK0933,板块,2026-02-06 11:17:45,2026-02-06
BK0972,快手概念,-0.88,2029.37,2033.09,1967.19,2014.68,-18.1,7.91,1.2,-249.09,24972282,31941795294.0,2047.47,427491008000,391258432000,90.BK0972,板块,2026-02-06 11:17:45,2026-02-06
BK0896,白酒,-1.01,2293.39,2312.12,2277.1,2298.55,-23.42,1.61,1.21,23.74,10677649,27114679132.0,2316.81,3392915616000,3370149360000,90.BK0896,板块,2026-02-06 11:17:45,2026-02-06
BK0849,京东金融,-1.12,2275.56,2291.78,2257.03,2278.03,-25.8,1.21,1.55,7.86,4175202,4973808111.0,2301.36,249134966000,248297118000,90.BK0849,板块,2026-02-06 11:17:45,2026-02-06
BK0692,旅游概念,-1.22,1879.34,1888.16,1858.78,1888.16,-23.16,1.74,1.13,-15.47,11646457,9986573000.0,1902.5,475010704000,416496848000,90.BK0692,板块,2026-02-06 11:17:45,2026-02-06
BK0927,免税概念,-1.81,1585.13,1600.73,1573.12,1600.73,-29.3,0.8,1.34,37.68,5950212,7484159689.0,1614.43,890706224000,805346048000,90.BK0927,板块,2026-02-06 11:17:45,2026-02-06
